WKT,nama,deskripsi
"POLYGON ((106.8235598 -6.1715068, 106.8233131 -6.1717308, 106.8230985 -6.1798374, 106.8232702 -6.1800721, 106.8235276 -6.1802641, 106.8239246 -6.1803708, 106.8308876 -6.1801148, 106.8310378 -6.1800721, 106.8310378 -6.1795921, 106.830952 -6.1794321, 106.8305228 -6.1790268, 106.8303941 -6.1788454, 106.8304799 -6.1786428, 106.8305872 -6.1784721, 106.8298469 -6.1777148, 106.8298898 -6.1759335, 106.8299281 -6.1758302, 106.8299757 -6.1758268, 106.8299649 -6.1753895, 106.8300045 -6.1752855, 106.8300495 -6.1752241, 106.8300079 -6.1745148, 106.8298362 -6.1734908, 106.8294285 -6.1732988, 106.8292032 -6.1731388, 106.8290959 -6.1730002, 106.829053 -6.1728508, 106.8292354 -6.1719975, 106.8292461 -6.1718375, 106.8290959 -6.1716562, 106.8288921 -6.1715282, 106.8235598 -6.1715068))",Taman Monas,
